AP,Localisation,ID,Genre,Nom vernaculaire,Famille,Species,Construction,Bois de chauffe,Pharmaceutique,Valeur culturelle,Cosmetique,Vannerie,Nourriture,Betail,Outils diverses,Commerce
Ankarafantsika,Ambodimanga,Inf_1,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,1,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Adabo,MORACEAE,Ficus cocculifolia,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Madiro,FABACEAE,Tamarindus indica,1,0,1,1,1,0,1,0,1,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Manary,FABACEAE,Dalbergia sp,1,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Katrafay,RUTACEAE,Thilachium angustifolium,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Ambodimanga,Inf_1,Homme,Andriambavifohy,APOCYNACEAE,Petchia erythrocarpa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Lamboenjana,LYTHRACEAE,Woodfordia fruticosa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Tapiaka,MALPIGHIACEAE,Acridocarpus excelsus,1,0,1,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_1,Homme,Koropoka,PHYLLANTACEAE,Margaritaria rhomboidalis,1,0,0,0,0,0,1,0,1,0
Ankarafantsika,Ambodimanga,Inf_2,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,1,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_2,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_2,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Ramy,BURSERACEAE,Canarium madagascariense,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Kabija,RHAMNACEAE,Bathiorhamnus reticulatus,0,1,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Tsiresitosika,,sp 26,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Mandresy,MORACEAE,Ficus reflexa,0,0,1,1,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Tsilaitra,OLEACEAE,Noronhia boinensis ,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_3,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,1,1,1,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_4,Homme,Bozaka,POACEAE,Aristida rufescens,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_4,Homme,Masonjoany,ASTERACEA,Brachylaena merana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_4,Homme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Ambodimanga,Inf_4,Homme,Mokotra,LOGANIACEAE,Strychnos spinosa,0,0,1,0,0,0,1,0,0,1
Ankarafantsika,Ambodimanga,Inf_4,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,1,1,1,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_5,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_5,Femme,Madiro,FABACEAE,Tamarindus indica,1,0,1,0,1,0,1,0,1,0
Ankarafantsika,Ambodimanga,Inf_5,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_5,Femme,Masonjoany,ASTERACEA,Brachylaena merana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_5,Femme,Tamotamohazo,OROBANCHACEAE,Radamaea montana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,1,0,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Kabija,RHAMNACEAE,Bathiorhamnus reticulatus,0,1,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Antaly,DIOSCOREACEAE,Dioscorea antaly,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Manjakabentany,FABACEAE,Baudouinia fluggeiformis,1,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Manga,ANACARDIACEAE,Mangifera indica,0,1,0,0,0,0,0,0,0,1
Ankarafantsika,Ambodimanga,Inf_6,Homme,Andriambavifohy,APOCYNACEAE,Petchia erythrocarpa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Votamenaka,COMBRETACEAE,Combretum coccineum,0,0,1,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_6,Homme,Hazoambo,SALICACEAE,Homalium nudiflorum,1,0,1,0,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Hazoambo,SALICACEAE,Homalium nudiflorum,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,1,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Andriambavifohy,APOCYNACEAE,Petchia erythrocarpa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Ratendrika,LOGANIACEAE,Strychnos myrtoides,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Hazomby,LOGANIACEAE,Strychnos decussata,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Ambodimanga,Inf_7,Femme,Tsimatimanota,CALOPHYLLACEAE,Mammea punctata,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Maevalafika,CHRYSOBALANACEAE,Grangeria porosa,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,1,1,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Tamotamohazo,OROBANCHACEAE,Radamaea montana,0,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Adabo,MORACEAE,Ficus cocculifolia,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Manjakabentany,FABACEAE,Baudouinia fluggeiformis,0,0,0,1,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Masonjoany,ASTERACEA,Brachylaena merana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Godroa,APOCYNACEAE,Mascarenhasia lisianthiflora,0,1,1,0,1,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,0,0,1,0,1,0,1,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Mokonazo,RHAMNACEAE,Zizyphus mauritiana,1,1,1,0,0,0,1,0,1,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Andriambavifohy,APOCYNACEAE,Petchia erythrocarpa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Tsilaitra,OLEACEAE,Noronhia boinensis ,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_8,Femme,Sarigavo,EUPHORBIACEAE,Alchornea alnifolia,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Hazoambo,SALICACEAE,Homalium nudiflorum,1,0,1,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Nala,,sp 27,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Elapapango,,sp 24,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Elampanihy,,sp 25,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Harovy,,sp 28,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Manga,ANACARDIACEAE,Mangifera indica,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Ampijoroa,Inf_9,Homme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_9,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,0,1,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Manga,ANACARDIACEAE,Mangifera indica,0,1,0,0,0,0,1,0,0,1
Ankarafantsika,Ampijoroa,Inf_10,Homme,Voasary,RUTACEAE,Citrus limonium,0,1,1,0,0,0,1,0,0,1
Ankarafantsika,Ampijoroa,Inf_10,Homme,Matambelona,BURSERACEAE,Commiphora sp,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Hazondringitra,PHYSENACEA,Physena sessiliflora,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Hazomafana,EBENACEAE,Diospyros sp,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Bozaka,POACEAE,Aristida rufescens,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_10,Homme,Rofia,ARECACEAE,Raphia farinifera,1,0,0,1,0,0,1,0,1,1
Ankarafantsika,Ampijoroa,Inf-11,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Vahimarirana,FABACEAE,Dalbergia bracteolata,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Manjakabentany,FABACEAE,Baudouinia fluggeiformis,1,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Matambelona,BURSERACEAE,Commiphora sp,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Harongana,CLUSIACEAE,Harongana madagascariensis,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Adabo,MORACEAE,Ficus cocculifolia,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Hazomboay,EUPHORBIACEAE,Hura crepitans,0,1,0,1,0,0,0,0,1,1
Ankarafantsika,Ampijoroa,Inf-11,Homme,Madiro,FABACEAE,Tamarindus indica,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Oviala,DIOSCOREACEAE,Dioscorea ovinala,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Antaly,DIOSCOREACEAE,Dioscorea antaly,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Aviavy,MORACEAE,Ficus megapoda,0,0,1,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Maevalafika,CHRYSOBALANACEAE,Grangeria porosa,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf-11,Homme,Hazontsifaka,PUTRANJIVACEAE,Drypetes thouarsii,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf-12,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf-12,Homme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampijoroa,Inf-12,Homme,Manary,FABACEAE,Dalbergia sp,0,1,0,1,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf-12,Homme,Oviala,DIOSCOREACEAE,Dioscorea ovinala,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf-12,Homme,Antaly,DIOSCOREACEAE,Dioscorea antaly,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Hazonjia,EUPHORBIACEAE,Securinega seyrigii,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Ahidrano,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Lelanomby,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Manga,ANACARDIACEAE,Mangifera indica,0,1,0,0,0,0,1,0,0,1
Ankarafantsika,Ampijoroa,Inf_13,Femme,Oviala,DIOSCOREACEAE,Dioscorea ovinala,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Ratendrika,LOGANIACEAE,Strychnos myrtoides,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_13,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,0,0,0,0,0,0,0
Ankarafantsika,Ampijoroa,Inf_14,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Ampijoroa,Inf_14,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Sarigavo,EUPHORBIACEAE,Alchornea alnifolia,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Nala,,sp 29,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Madiro,FABACEAE,Tamarindus indica,0,0,1,1,1,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Adabo,MORACEAE,Ficus cocculifolia,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Tamotamohazo,OROBANCHACEAE,Radamaea montana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Vahilava,MENISPERMACEAE,Raptonema sp,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Manary,FABACEAE,Dalbergia sp,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Maevalafika,CHRYSOBALANACEAE,Grangeria porosa,1,0,1,0,0,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Bozaka,POACEAE,Aristida rufescens,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_15,Homme,Rofia,ARECACEAE,Raphia farinifera,1,0,0,1,0,0,0,0,1,1
Ankarafantsika,Ampombilava,Inf_16,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,1,1,1,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Vakakoa,LOGANIACEAE,Strychnos madagascariensis,1,1,1,0,0,0,1,0,1,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Voatsakalava,BIGNONIACEAE,Phyllocternium bernieri,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Tsimatimanota,CALOPHYLLACEAE,Mammea punctata,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_16,Femme,Rofia,ARECACEAE,Raphia farinifera,1,0,0,0,0,0,1,0,1,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,0,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Ambilazo,FABACEAE,Bussea perrieri,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Madiro,FABACEAE,Tamarindus indica,1,0,0,0,1,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Adabo,MORACEAE,Ficus cocculifolia,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Tamotamohazo,OROBANCHACEAE,Radamaea montana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Manga,ANACARDIACEAE,Mangifera indica,0,1,0,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Ampombilava,Inf_17,Femme,Antaly,DIOSCOREACEAE,Dioscorea antaly,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Bemandry,DIOSCOREACEAE,Dioscorea bemandry,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_17,Femme,Tsimatimanota,CALOPHYLLACEAE,Mammea punctata,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Amaninomby,ANNONACEAE,Isolona madagascariensis,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Tamotamohazo,OROBANCHACEAE,Radamaea montana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_18,Homme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,0,0,1,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Rofia,ARECACEAE,Raphia farinifera,1,0,0,1,0,0,1,0,1,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,0,1,1,0,1,0,1,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Manjakabentany,FABACEAE,Baudouinia fluggeiformis,0,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_19,Femme,Vahimainty,MENISPERMACEAE,Anisocycla grandidieri,0,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,1,1,0,0,0,0,1,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Sely,MALVACEAE,Grewia sp,0,0,0,0,0,0,0,1,1,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Tsiandalana,FABACEAE,Dalbergia tsiandalana,1,0,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Madiro,FABACEAE,Tamarindus indica,1,0,0,1,1,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Nala,,sp 29,0,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Manavodrevo,ANACARDIACEAE,Prothorus grandidieri,0,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,1,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Malazovoavy,LAMIACEAE,Karomia macrocalyx,1,1,0,0,1,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_20,Femme,Bombay,,sp 30,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Lopingo,EBENACEAE,Diospyros perrieri,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Hazofotsy,,Hazofotsy,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Manga,ANACARDIACEAE,Mangifera indica,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Manary,FABACEAE,Dalbergia sp,1,0,1,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Voasary,RUTACEAE,Citrus limonium,0,0,1,0,0,0,1,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Matambelona,BURSERACEAE,Commiphora sp,1,0,0,1,0,0,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Ankarafantsika,Ampombilava,Inf_21,Homme,Bozaka,POACEAE,Aristida rufescens,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_22,Homme,Madiro,FABACEAE,Tamarindus indica,1,0,0,0,1,0,1,0,0,0
Ankarafantsika,Andranofasika,Inf_22,Homme,Mandresy,MORACEAE,Ficus reflexa,0,0,0,1,1,0,1,0,0,0
Ankarafantsika,Andranofasika,Inf_22,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Andranofasika,Inf_22,Homme,Voasary,RUTACEAE,Citrus limonium,0,1,0,0,0,0,1,0,0,1
Ankarafantsika,Andranofasika,Inf_22,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Andranofasika,Inf_23,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_24,Homme,Kininina,MYRTACEAE,Eucalyptus sp,1,0,1,0,0,0,0,0,0,0
Ankarafantsika,Andranofasika,Inf_24,Homme,Matsiko,RUTACEAE,Citrus limonium,0,1,1,0,0,0,0,0,0,1
Ankarafantsika,Andranofasika,Inf_25,Homme,Maevalafika,CHRYSOBALANACEAE,Grangeria porosa,1,0,1,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_25,Homme,Bozaka,POACEAE,Aristida rufescens,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_26,Homme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Andranofasika,Inf_27,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Andranofasika,Inf_28,Homme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_29,Femme,Kininina,MYRTACEAE,Eucalyptus sp,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Andranofasika,Inf_29,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,0,1,0
Ankarafantsika,Andranofasika,Inf_29,Femme,Lojy,FABACEAE,Arachis hypogeae,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Andranofasika,Inf_29,Femme,Katsaka,POACEAE,Zea mays,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Andranofasika,Inf_30,Femme,Kininina,MYRTACEAE,Eucalyptus sp,0,1,1,0,0,0,0,0,0,0
Ankarafantsika,Andranofasika,Inf_30,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
