ap,site,tf,nv,sp,famille,dhp,hfut,hmax,forme,type,phenologie,diameter_class,reg
Mariarano,Beminongo,Foret,Vahy ,Gouania lineata,RHAMNACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahintsivory,Gouania mauritiana,RHAMNACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahintsivory,Gouania mauritiana,RHAMNACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahintsivory,Gouania mauritiana,RHAMNACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L5,Crataeva sp,CAPPARACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,L6,Celastrus sp,CELASTRACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahinatidahy,Baphia capparidifolia,FABACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahinatidahy,Baphia capparidifolia,FABACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahinatidahy,Baphia capparidifolia,FABACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahinatidahy,Baphia capparidifolia,FABACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Vahinatidahy,Baphia capparidifolia,FABACEAE,0.4,NA,0.6,,Liane,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maitsiririnina,Olax emirnensis,OLACACEAE,0.4,NA,0.6,,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maitsiririnina,Olax emirnensis,OLACACEAE,6,8,10,,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,8,2,8,,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,7.5,3.5,7,,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,7,4,6.5,,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,0.2,NA,0.4,,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,0.5,NA,0.6,,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,6,2.5,10,,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,14,3,12,,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,10,8,10,,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,13,2,9,,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Malazovoavy,Clerodendron sp,VERBENACEAE,17,2.5,12,,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,NA,NA,NA,Arbre,Chamephyte,,NA,cotyledon
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,12,8,12,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,7,5.5,7,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,6,3.5,7,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,NA,NA,NA,Arbre,Chamephyte,,NA,cotyledon
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,12,7,10,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,6,6.5,8,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,NA,NA,NA,Arbre,Chamephyte,,NA,cotyledon
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,6.5,10,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,12,7,12,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,NA,NA,NA,Arbre,Chamephyte,,NA,cotyledon
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,8,13,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,5.5,6,9,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,7,7,10,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,6.5,7,10,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,5,5,8,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,7,11,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,5.5,3,6,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,3,2.25,7,Arbre,Phanerophyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,4,15,6,Arbre,Phanerophyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,4,4,9,Arbre,Phanerophyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,4.5,2,8,Arbre,Phanerophyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,5,2.25,6,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,6,2,10,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,2,13,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,8,7,11,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,4.5,10,12,Arbre,Phanerophyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,13,7,12,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,12,4.25,8,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,12,8,12,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,7.5,5,11,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,6.5,4,10,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,8,2.26,10,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,7,9,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,15,4.5,9,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,11,6,13,Arbre,Phanerophyte,,"[10,20)",sem
Mariarano,Beminongo,Foret,Manary 1,Dalbergia sp,FABACEAE,9,7,12,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Mandravasarotra,Cinnamosma fragrans,CANELLACEAE,NA,NA,NA,Arbre,Chamephyte,,NA,cotyledon
Mariarano,Beminongo,Foret,Mandravasarotra,Cinnamosma fragrans,CANELLACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Mandravasarotra,Cinnamosma fragrans,CANELLACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Mandravasarotra,Cinnamosma fragrans,CANELLACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.6,NA,0.8,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.5,NA,0.7,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.4,NA,0.5,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,5,5,7.5,Arbre,Phanerophyte,,"[5,10)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.2,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
Mariarano,Beminongo,Foret,Maroapototra beravina,Macphersonia gracilis,SAPINDACEAE,0.3,NA,0.3,Arbre,Chamephyte,,"[0,5)",reg
